0,0.0006043978852154995
0.01,0.0006050681577282172
0.02,0.0006057541985201717
0.03,0.0006064565715219295
0.04,0.0006071758679200153
0.05,0.0006079127078260903
0.06,0.0006086677420704856
0.07,0.0006094416541310477
0.08,0.0006102351622093758
0.09,0.0006110490214677749
0.1,0.000611884026441652
0.11,0.0006127410136436385
0.12,0.0006136208643774855
0.13,0.0006145245077817389
0.14,0.0006154529241254201
0.15,0.000616407148380434
0.16,0.0006173882740982373
0.17,0.000618397457621482
0.18,0.0006194359226649508
0.19,0.0006205049653041834
0.2,0.000621605959414831
0.21,0.0006227403626110564
0.22,0.0006239097227373206
0.23,0.0006251156849747705
0.24,0.000626359999631325
0.25,0.0006276445306935922
0.26,0.0006289712652291358
0.27,0.0006303423237395949
0.28,0.0006317599715789779
0.29,0.0006332266315674765
0.3,0.0006347448979497237
0.31,0.0006363175518680481
0.32,0.0006379475785465062
0.33,0.0006396381864109905
0.34,0.0006413928284053344
0.35000000000000003,0.0006432152258040789
0.36,0.0006451093948706432
0.37,0.0006470796767665701
0.38,0.0006491307711851242
0.39,0.0006512677742631133
0.4,0.0006534962214211889
0.41000000000000003,0.0006558221358985939
0.42,0.0006582520838877913
0.43,0.0006607932373431384
0.44,0.0006634534457428228
0.45,0.0006662413183335023
0.46,0.0006691663186939118
0.47000000000000003,0.0006722388738316633
0.48,0.0006754705004954772
0.49,0.0006788739519676379
0.5,0.0006824633893306494
0.51,0.0006862545821201456
0.52,0.00069026514443916
0.53,0.0006945148140918729
0.54,0.0006990257841989695
0.55,0.0007038230992191647
0.56,0.0007089351305106402
0.5700000000000001,0.0007143941507829773
0.58,0.0007202370323794645
0.59,0.00072650610180715
0.6,0.0007332501930351417
0.61,0.0007405259558778233
0.62,0.0007483994948340775
0.63,0.0007569484403938523
0.64,0.0007662645925630364
0.65,0.0007764573305868704
0.66,0.0007876580619860802
0.67,0.0008000261014463664
0.68,0.0008137565475611778
0.6900000000000001,0.0008290909990207765
0.7000000000000001,0.0008463323829925697
0.71,0.0008658658644848077
0.72,0.0008881889595506576
0.73,0.000913955946071656
0.74,0.0009440451440622558
0.75,0.0009796640040743755
0.76,0.0010225190779196687
0.77,0.0010751021321098164
0.78,0.0011411942294583407
0.79,0.001226800535525697
0.8,0.0013419816928298327
0.81,0.0015046247919351336
0.8200000000000001,0.0017483089479967144
0.8300000000000001,0.0021364186863572538
0.84,0.0027681567105127263
0.85,0.003709756131428339
0.86,0.004889187276902855
0.87,0.0061781279593026185
0.88,0.007498703722413617
0.89,0.008818335424885242
0.9,0.0101250588544295
0.91,0.011415088123295974
0.92,0.012687848456024378
0.93,0.013944013973298284
0.9400000000000001,0.015184706701936761
0.9500000000000001,0.016411160753103466
0.96,0.017624581730790036
0.97,0.018826091253600814
0.98,0.02001670938361994
0.99,0.02119735387825333
1,0.022368846568467788
