0,0.0006043978852154995
0.01,0.000604568489453843
0.02,0.0006047427124528364
0.03,0.0006049206706021346
0.04,0.000605102485337445
0.05,0.0006052882834170286
0.06,0.0006054781972165856
0.07,0.0006056723650439682
0.08,0.0006058709314752949
0.09,0.0006060740477141833
0.1,0.000606281871975978
0.11,0.0006064945698990284
0.12,0.000606712314985261
0.13,0.000606935289072516
0.14,0.0006071636828413471
0.15,0.0006073976963592595
0.16,0.0006076375396656501
0.17,0.0006078834334010487
0.18,0.0006081356094846244
0.19,0.000608394311844334
0.2,0.0006086597972045468
0.21,0.0006089323359364971
0.22,0.0006092122129774892
0.23,0.0006094997288254319
0.24,0.0006097952006160038
0.25,0.0006100989632905753
0.26,0.000610411370863935
0.27,0.0006107327978019206
0.28,0.0006110636405202313
0.29,0.0006114043190170511
0.3,0.0006117552786536307
0.31,0.0006121169920987182
0.32,0.0006124899614547063
0.33,0.0006128747205856277
0.34,0.0006132718376697245
0.35000000000000003,0.0006136819180022792
0.36,0.0006141056070778282
0.37,0.0006145435939847956
0.38,0.0006149966151501505
0.39,0.0006154654584769354
0.4,0.0006159509679236349
0.41000000000000003,0.0006164540485814421
0.42,0.000616975672313776
0.43,0.0006175168840320767
0.44,0.000618078808693279
0.45,0.0006186626591177081
0.46,0.000619269744741911
0.47000000000000003,0.0006199014814395769
0.48,0.0006205594025658306
0.49,0.0006212451714065521
0.5,0.000621960595245874
0.51,0.0006227076413028098
0.52,0.0006234884548334737
0.53,0.0006243053797503645
0.54,0.000625160982176968
0.55,0.0006260580774373336
0.56,0.0006269997610799763
0.5700000000000001,0.0006279894446580975
0.58,0.0006290308971397643
0.59,0.0006301282930101608
0.6,0.0006312862683635225
0.61,0.0006325099865783554
0.62,0.0006338052155437421
0.63,0.0006351784188806972
0.64,0.0006366368642124431
0.65,0.0006381887523243103
0.66,0.0006398433720766773
0.67,0.0006416112872743106
0.68,0.0006435045634660103
0.6900000000000001,0.0006455370450092057
0.7000000000000001,0.0006477246959123773
0.71,0.0006500860222913789
0.72,0.0006526426002219717
0.73,0.0006554197410476209
0.74,0.0006584473378714726
0.75,0.0006617609536463502
0.76,0.0006654032354955315
0.77,0.0006694257756368028
0.78,0.0006738915929845035
0.79,0.0006788784918156033
0.8,0.0006844836828476536
0.81,0.0006908302591186841
0.8200000000000001,0.0006980764606514612
0.8300000000000001,0.0007064292430598302
0.84,0.0007161646891767643
0.85,0.0007276596803986863
0.86,0.000741442850983002
0.87,0.0007582801638393766
0.88,0.000779326280621115
0.89,0.0008064099929331331
0.9,0.0008426178884980781
0.91,0.0008936220385801129
0.92,0.0009711795584135603
0.93,0.0011046284756783846
0.9400000000000001,0.0013959228229522638
0.9500000000000001,0.0026420399768214147
0.96,0.011979873290955362
0.97,0.021962294969734206
0.98,0.030336472553570342
0.99,0.03781737672802514
1,0.04472544350594697
